wall_time,frame,yaw_deg,status,n_filtered,center_count,path_count,px4_status_ok,px4_target_speed,px4_command_speed,px4_raw_yaw_deg,px4_target_yaw_deg,px4_command_yaw_deg,px4_absolute_yaw_deg,px4_velocity_x,px4_velocity_y
1775098618.200,402,-31.59,ok,0,72,102,True,0.3000,0.3000,-29.7800,-10.4230,-10.4230,115.5060,-0.1292,0.2708
1775098618.306,403,-29.72,ok,0,62,92,True,0.3000,0.3000,-31.5900,-11.0565,-11.0565,114.7774,-0.1257,0.2724
1775098618.420,404,-26.06,ok,0,66,96,True,0.3000,0.3000,-29.7200,-10.4020,-10.4020,115.3208,-0.1283,0.2712
1775098618.532,405,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-26.0600,-9.1210,-9.1210,116.4909,-0.1338,0.2685
1775098618.609,406,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-6.6210,118.9039,-0.1450,0.2626
1775098618.705,407,-23.50,ok,0,58,88,False,0.3000,0.3000,0.0000,0.0000,-4.1210,121.3263,-0.1560,0.2563
1775098618.830,408,-24.78,ok,0,67,97,True,0.3000,0.3000,-23.5000,-8.2250,-6.6210,118.7581,-0.1443,0.2630
1775098618.961,409,-21.77,ok,0,74,104,True,0.3000,0.3000,-24.7800,-8.6730,-8.6730,116.6294,-0.1345,0.2682
1775098619.084,410,-19.66,ok,0,76,106,True,0.3000,0.3000,-21.7700,-7.6195,-7.6195,117.6277,-0.1391,0.2658
1775098619.199,411,-18.19,ok,0,77,107,True,0.3000,0.3000,-19.6600,-6.8810,-6.8810,118.2880,-0.1422,0.2642
1775098619.316,412,-17.15,ok,0,68,98,True,0.3000,0.3000,-18.1900,-6.3665,-6.3665,118.7649,-0.1444,0.2630
1775098619.438,413,-19.61,ok,0,76,106,True,0.3000,0.3000,-17.1500,-6.0025,-6.0025,119.1155,-0.1460,0.2621
1775098619.561,414,-22.06,ok,0,62,92,True,0.3000,0.3000,-19.6100,-6.8635,-6.8635,118.2627,-0.1421,0.2642
1775098619.681,415,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-22.0600,-7.7210,-7.7210,117.4285,-0.1382,0.2663
1775098619.758,416,-16.26,ok,0,59,89,False,0.3000,0.3000,0.0000,0.0000,-5.2210,119.9636,-0.1498,0.2599
1775098619.874,417,-8.94,ok,0,60,90,True,0.3000,0.3000,-16.2600,-5.6910,-5.6910,119.5284,-0.1479,0.2610
1775098619.978,418,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-8.9400,-3.1290,-3.1910,122.0591,-0.1592,0.2543
1775098620.059,419,-11.79,ok,0,60,90,False,0.3000,0.3000,0.0000,0.0000,-0.6910,124.5854,-0.1703,0.2470
1775098620.170,420,-16.55,ok,0,66,96,True,0.3000,0.3000,-11.7900,-4.1265,-3.1910,122.1474,-0.1596,0.2540
1775098620.294,421,-20.51,ok,0,67,97,True,0.3000,0.3000,-16.5500,-5.7925,-5.7925,119.5879,-0.1481,0.2609
1775098620.419,422,-23.88,ok,0,67,97,True,0.3000,0.3000,-20.5100,-7.1785,-7.1785,118.2192,-0.1419,0.2643
1775098620.545,423,-26.82,ok,0,66,96,True,0.3000,0.3000,-23.8800,-8.3580,-8.3580,117.0615,-0.1365,0.2672
1775098620.666,424,-26.42,ok,0,64,94,True,0.3000,0.3000,-26.8200,-9.3870,-9.3870,116.0380,-0.1317,0.2696
1775098620.784,425,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-26.4200,-9.2470,-9.2470,116.2006,-0.1325,0.2692
1775098620.871,426,-32.39,ok,0,64,94,False,0.3000,0.3000,0.0000,0.0000,-6.7470,118.7513,-0.1443,0.2630
1775098620.993,427,-33.86,ok,0,66,96,True,0.3000,0.3000,-32.3900,-11.3365,-10.4970,115.0791,-0.1272,0.2717
1775098621.115,428,-32.00,ok,0,66,96,True,0.3000,0.3000,-33.8600,-11.8510,-11.8510,113.7937,-0.1210,0.2745
1775098621.230,429,-42.31,ok,0,44,74,True,0.3000,0.3000,-32.0000,-11.2000,-11.2000,114.5236,-0.1245,0.2729
1775098621.346,430,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-42.3100,-12.0000,-12.0000,113.8353,-0.1212,0.2744
1775098621.431,431,-31.33,ok,0,67,97,False,0.3000,0.3000,0.0000,0.0000,-10.7500,115.1199,-0.1274,0.2716
1775098621.552,432,-23.73,ok,0,70,100,True,0.3000,0.3000,-31.3300,-10.9655,-10.9655,115.0030,-0.1268,0.2719
1775098621.660,433,-21.62,ok,0,64,94,True,0.3000,0.3000,-23.7300,-8.3055,-8.4655,117.5564,-0.1388,0.2660
1775098621.760,434,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-21.6200,-7.5670,-7.5670,118.5101,-0.1432,0.2636
1775098621.832,435,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-6.3170,119.7777,-0.1490,0.2604
1775098621.911,436,-20.67,ok,0,64,94,False,0.3000,0.3000,0.0000,0.0000,-3.8170,122.2989,-0.1603,0.2536
1775098622.023,437,-32.18,ok,0,67,97,True,0.3000,0.3000,-20.6700,-7.2345,-6.3170,119.8218,-0.1492,0.2603
1775098622.125,438,-43.65,ok,0,39,69,True,0.3000,0.3000,-32.1800,-11.2630,-8.8170,117.3438,-0.1378,0.2665
1775098622.221,439,-52.40,ok,0,35,65,True,0.3000,0.3000,-43.6500,-12.0000,-11.3170,114.8624,-0.1261,0.2722
1775098622.322,440,-39.92,ok,0,66,96,True,0.3000,0.3000,-52.4000,-12.0000,-12.0000,114.1966,-0.1230,0.2736
1775098622.417,441,-35.58,ok,0,53,83,True,0.3000,0.3000,-39.9200,-12.0000,-12.0000,114.2237,-0.1231,0.2736
1775098622.522,442,-20.52,ok,0,49,79,True,0.3000,0.3000,-35.5800,-12.0000,-12.0000,114.2606,-0.1233,0.2735
1775098622.634,443,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-20.5200,-7.1820,-9.5000,116.7988,-0.1353,0.2678
1775098622.703,444,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-7.0000,119.3355,-0.1470,0.2615
1775098622.773,445,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-5.7500,120.6055,-0.1527,0.2582
1775098622.852,446,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-3.2500,123.1477,-0.1640,0.2512
1775098622.922,447,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-2.0000,124.4234,-0.1696,0.2475
1775098623.005,448,-15.92,ok,0,54,84,False,0.3000,0.3000,0.0000,0.0000,0.0000,126.4783,-0.1784,0.2412
1775098623.125,449,-15.93,ok,0,62,92,True,0.3000,0.3000,-15.9200,-5.5720,-2.5000,124.0332,-0.1679,0.2486
1775098623.242,450,-18.11,ok,0,64,94,True,0.3000,0.3000,-15.9300,-5.5755,-5.0000,121.5866,-0.1571,0.2556
1775098623.359,451,-24.37,ok,0,65,95,True,0.3000,0.3000,-18.1100,-6.3385,-6.3385,120.3173,-0.1514,0.2590
1775098623.480,452,-23.32,ok,0,66,96,True,0.3000,0.3000,-24.3700,-8.5295,-8.5295,118.1678,-0.1416,0.2645
1775098623.600,453,-22.58,ok,0,67,97,True,0.3000,0.3000,-23.3200,-8.1620,-8.1620,118.5823,-0.1435,0.2634
1775098623.712,454,-29.71,ok,0,68,98,True,0.3000,0.3000,-22.5800,-7.9030,-7.9030,118.8718,-0.1449,0.2627
1775098623.832,455,-32.97,ok,0,65,95,True,0.3000,0.3000,-29.7100,-10.3985,-10.3985,116.4030,-0.1334,0.2687
1775098623.957,456,-32.26,ok,0,61,91,True,0.3000,0.3000,-32.9700,-11.5395,-11.5395,115.3041,-0.1282,0.2712
1775098624.067,457,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-32.2600,-11.2910,-11.2910,115.5859,-0.1296,0.2706
1775098624.156,458,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-8.7910,118.1257,-0.1414,0.2646
1775098624.232,459,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-7.5410,119.3944,-0.1472,0.2614
1775098624.310,460,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-5.0410,121.9260,-0.1586,0.2546
1775098624.406,461,-31.50,ok,0,62,92,False,0.3000,0.3000,0.0000,0.0000,-2.5410,124.4560,-0.1697,0.2474
1775098624.533,462,-27.58,ok,0,64,94,True,0.3000,0.3000,-31.5000,-11.0250,-5.0410,121.9807,-0.1589,0.2545
1775098624.661,463,-34.95,ok,0,66,96,True,0.3000,0.3000,-27.5800,-9.6530,-8.7910,118.2711,-0.1421,0.2642
1775098624.778,464,-36.64,ok,0,69,99,True,0.3000,0.3000,-34.9500,-12.0000,-11.2910,115.8049,-0.1306,0.2701
1775098624.904,465,-37.83,ok,0,70,100,True,0.3000,0.3000,-36.6400,-12.0000,-12.0000,115.1420,-0.1275,0.2716
1775098625.028,466,-28.11,ok,0,71,101,True,0.3000,0.3000,-37.8300,-12.0000,-12.0000,115.1684,-0.1276,0.2715
1775098625.150,467,-22.91,ok,0,70,100,True,0.3000,0.3000,-28.1100,-9.8385,-9.8385,117.3689,-0.1379,0.2664
1775098625.262,468,-20.62,ok,0,63,93,True,0.3000,0.3000,-22.9100,-8.0185,-8.0185,119.2154,-0.1464,0.2618
1775098625.366,469,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,-20.6200,-7.2170,-7.2170,120.0519,-0.1502,0.2597
1775098625.422,470,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-5.9670,121.3154,-0.1559,0.2563
1775098625.496,471,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,-3.4670,123.8469,-0.1671,0.2492
1775098625.577,472,-17.52,ok,0,69,99,False,0.3000,0.3000,0.0000,0.0000,-2.2170,125.1140,-0.1726,0.2454
1775098625.698,473,-18.26,ok,0,71,101,True,0.3000,0.3000,-17.5200,-6.1320,-5.9670,121.4174,-0.1564,0.2560
1775098625.812,474,-19.04,ok,0,72,102,True,0.3000,0.3000,-18.2600,-6.3910,-6.3910,121.0226,-0.1546,0.2571
1775098625.929,475,-19.58,ok,0,73,103,True,0.3000,0.3000,-19.0400,-6.6640,-6.6640,120.7754,-0.1535,0.2578
1775098626.052,476,-22.00,ok,0,75,105,True,0.3000,0.3000,-19.5800,-6.8530,-6.8530,120.6196,-0.1528,0.2582
1775098626.171,477,-26.59,ok,0,75,105,True,0.3000,0.3000,-22.0000,-7.7000,-7.7000,119.7955,-0.1491,0.2603
1775098626.302,478,-24.61,ok,0,75,105,True,0.3000,0.3000,-26.5900,-9.3065,-9.3065,118.2223,-0.1419,0.2643
1775098626.429,479,-21.80,ok,0,72,102,True,0.3000,0.3000,-24.6100,-8.6135,-8.6135,118.9314,-0.1451,0.2626
1775098626.559,480,-22.31,ok,0,70,100,True,0.3000,0.3000,-21.8000,-7.6300,-7.6300,119.9362,-0.1497,0.2600
1775098626.686,481,-23.29,ok,0,65,95,True,0.3000,0.3000,-22.3100,-7.8085,-7.8085,119.7704,-0.1490,0.2604
1775098626.810,482,-23.97,ok,0,65,95,True,0.3000,0.3000,-23.2900,-8.1515,-8.1515,119.4463,-0.1475,0.2612
1775098626.924,483,-23.83,ok,0,71,101,True,0.3000,0.3000,-23.9700,-8.3895,-8.3895,119.2324,-0.1465,0.2618
1775098627.062,484,-23.73,ok,0,71,101,True,0.3000,0.3000,-23.8300,-8.3405,-8.3405,119.3158,-0.1469,0.2616
1775098627.181,485,-20.45,ok,0,74,104,True,0.3000,0.3000,-23.7300,-8.3055,-8.3055,119.3698,-0.1471,0.2614
1775098627.299,486,-23.49,ok,0,75,105,True,0.3000,0.3000,-20.4500,-7.1575,-7.1575,120.5600,-0.1525,0.2583
1775098627.414,487,-25.62,ok,0,76,106,True,0.3000,0.3000,-23.4900,-8.2215,-8.2215,119.5236,-0.1478,0.2610
1775098627.519,488,-24.61,ok,0,76,106,True,0.3000,0.3000,-25.6200,-8.9670,-8.9670,118.8002,-0.1445,0.2629
1775098627.623,489,-21.07,ok,0,74,104,True,0.3000,0.3000,-24.6100,-8.6135,-8.6135,119.1757,-0.1462,0.2619
1775098627.733,490,-24.14,ok,0,70,100,True,0.3000,0.3000,-21.0700,-7.3745,-7.3745,120.4444,-0.1520,0.2586
